;birthday;business_trips;experience;relocation;retraining_capability_x;salary;schedule_type_1;schedule_type_2;schedule_type_3;schedule_type_4;schedule_type_5;schedule_type_6;busy_type_Полная занятость;busy_type_Сезонная;busy_type_Стажировка;busy_type_Удаленная;busy_type_Частичная занятость;resume_emb_0;resume_emb_1;resume_emb_2;resume_emb_3;resume_emb_4;resume_emb_5;resume_emb_6;resume_emb_7;resume_emb_8;resume_emb_9;resume_emb_10;resume_emb_11;resume_emb_12;resume_emb_13;resume_emb_14;resume_emb_15;resume_emb_16;resume_emb_17;resume_emb_18;resume_emb_19;resume_emb_20;resume_emb_21;resume_emb_22;resume_emb_23;resume_emb_24;resume_emb_25;resume_emb_26;resume_emb_27;resume_emb_28;resume_emb_29;resume_emb_30;resume_emb_31;resume_emb_32;resume_emb_33;resume_emb_34;resume_emb_35;resume_emb_36;resume_emb_37;resume_emb_38;resume_emb_39;resume_emb_40;resume_emb_41;resume_emb_42;resume_emb_43;resume_emb_44;resume_emb_45;resume_emb_46;resume_emb_47;resume_emb_48;resume_emb_49;resume_emb_50;resume_emb_51;resume_emb_52;resume_emb_53;resume_emb_54;resume_emb_55;resume_emb_56;resume_emb_57;resume_emb_58;resume_emb_59;resume_emb_60;resume_emb_61;resume_emb_62;resume_emb_63;resume_emb_64;resume_emb_65;resume_emb_66;resume_emb_67;resume_emb_68;resume_emb_69;resume_emb_70;resume_emb_71;resume_emb_72;resume_emb_73;resume_emb_74;resume_emb_75;resume_emb_76;resume_emb_77;resume_emb_78;resume_emb_79;resume_emb_80;resume_emb_81;resume_emb_82;resume_emb_83;resume_emb_84;resume_emb_85;resume_emb_86;resume_emb_87;resume_emb_88;resume_emb_89;resume_emb_90;resume_emb_91;resume_emb_92;resume_emb_93;resume_emb_94;resume_emb_95;resume_emb_96;resume_emb_97;resume_emb_98;resume_emb_99;resume_emb_100;resume_emb_101;resume_emb_102;resume_emb_103;resume_emb_104;resume_emb_105;resume_emb_106;resume_emb_107;resume_emb_108;resume_emb_109;resume_emb_110;resume_emb_111;resume_emb_112;resume_emb_113;resume_emb_114;resume_emb_115;resume_emb_116;resume_emb_117;resume_emb_118;resume_emb_119;resume_emb_120;resume_emb_121;resume_emb_122;resume_emb_123;resume_emb_124;resume_emb_125;resume_emb_126;resume_emb_127;resume_emb_128;resume_emb_129;resume_emb_130;resume_emb_131;resume_emb_132;resume_emb_133;resume_emb_134;resume_emb_135;resume_emb_136;resume_emb_137;resume_emb_138;resume_emb_139;resume_emb_140;resume_emb_141;resume_emb_142;resume_emb_143;resume_emb_144;resume_emb_145;resume_emb_146;resume_emb_147;resume_emb_148;resume_emb_149;resume_emb_150;resume_emb_151;resume_emb_152;resume_emb_153;resume_emb_154;resume_emb_155;resume_emb_156;resume_emb_157;resume_emb_158;resume_emb_159;resume_emb_160;resume_emb_161;resume_emb_162;resume_emb_163;resume_emb_164;resume_emb_165;resume_emb_166;resume_emb_167;resume_emb_168;resume_emb_169;resume_emb_170;resume_emb_171;resume_emb_172;resume_emb_173;resume_emb_174;resume_emb_175;resume_emb_176;resume_emb_177;resume_emb_178;resume_emb_179;resume_emb_180;resume_emb_181;resume_emb_182;resume_emb_183;resume_emb_184;resume_emb_185;resume_emb_186;resume_emb_187;resume_emb_188;resume_emb_189;resume_emb_190;resume_emb_191;resume_emb_192;resume_emb_193;resume_emb_194;resume_emb_195;resume_emb_196;resume_emb_197;resume_emb_198;resume_emb_199;resume_emb_200;resume_emb_201;resume_emb_202;resume_emb_203;resume_emb_204;resume_emb_205;resume_emb_206;resume_emb_207;resume_emb_208;resume_emb_209;resume_emb_210;resume_emb_211;resume_emb_212;resume_emb_213;resume_emb_214;resume_emb_215;resume_emb_216;resume_emb_217;resume_emb_218;resume_emb_219;resume_emb_220;resume_emb_221;resume_emb_222;resume_emb_223;resume_emb_224;resume_emb_225;resume_emb_226;resume_emb_227;resume_emb_228;resume_emb_229;resume_emb_230;resume_emb_231;resume_emb_232;resume_emb_233;resume_emb_234;resume_emb_235;resume_emb_236;resume_emb_237;resume_emb_238;resume_emb_239;resume_emb_240;resume_emb_241;resume_emb_242;resume_emb_243;resume_emb_244;resume_emb_245;resume_emb_246;resume_emb_247;resume_emb_248;resume_emb_249;resume_emb_250;resume_emb_251;resume_emb_252;resume_emb_253;resume_emb_254;resume_emb_255;resume_emb_256;resume_emb_257;resume_emb_258;resume_emb_259;resume_emb_260;resume_emb_261;resume_emb_262;resume_emb_263;resume_emb_264;resume_emb_265;resume_emb_266;resume_emb_267;resume_emb_268;resume_emb_269;resume_emb_270;resume_emb_271;resume_emb_272;resume_emb_273;resume_emb_274;resume_emb_275;resume_emb_276;resume_emb_277;resume_emb_278;resume_emb_279;resume_emb_280;resume_emb_281;resume_emb_282;resume_emb_283;resume_emb_284;resume_emb_285;resume_emb_286;resume_emb_287;resume_emb_288;resume_emb_289;resume_emb_290;resume_emb_291;resume_emb_292;resume_emb_293;resume_emb_294;resume_emb_295;resume_emb_296;resume_emb_297;resume_emb_298;resume_emb_299
0;0.4160302946721286;1;-0.646819982377164;1;1;1.2439454065900326;0;0;0;0;0;0;False;False;False;False;False;0.10580266964990526;-3.159865682564546;1.165877568406927;-0.09240089829863202;1.4836866339958052;4.6092888185612635;-3.0300684901983876;0.8851865774403179;-0.7241018773731787;-2.4705157179473227;1.6642336383516538;-0.3558378237194172;-0.6977389727838069;-1.5935598801222643;-1.59452313607799;-0.1506362326145615;-0.6277029095869938;1.9624228132035701;1.2511088393398109;-0.4496101625757837;0.14310564924065372;-0.05303289218034252;0.9235422346619321;-1.141086373703279;0.7714884145919895;-0.40239115004315856;0.6664497769870199;-2.4405644314287884;0.3713065137617501;0.8681714019083241;-0.5146655196120061;-0.8946144496042725;2.13066014711929;-1.1000915220949545;0.39453427204557945;-0.038894973444803825;0.35297812280049373;-0.2806936937568034;0.8574673084370692;-0.2591248753311994;-0.3019733295847962;-0.3451530803006726;2.1560647126357586;0.33070351293839834;0.06598421652558564;0.53546976142127;0.6399408093704247;-0.29716417511767235;0.5317971471999918;-1.259082717310181;1.1725890190096215;1.2242442068237702;0.15569020202591172;-0.9797838078405348;0.5991911100392879;-0.257438356658504;1.087000073577919;-0.026539653872230368;0.15420978221694714;0.048742295357281945;0.41537294241363965;0.09261910291366077;-0.6037348872955137;-0.09087952142010447;0.55859862266028;0.7570189296838223;0.2934723421753218;0.5605982997316575;-0.11553080202350974;-0.166918393566963;-0.10066715503928642;0.7138067000041795;0.20922525753429883;-0.04310668839369479;0.14277884532299784;-0.40068782902528044;0.23163216454379887;0.4418421032473471;0.21632992178449156;0.16134633327400177;-0.6096994549697364;0.24406349257936388;-0.891361066165134;0.380799612270162;-0.40353149076586275;0.3553190112748918;0.14825547007609274;-0.4068642179908587;0.5252338412540389;-0.0963587773278698;0.21645287640414174;0.12646620294784977;-0.22217713042559872;0.8250318947833378;0.11218203529056625;-0.03263847148832977;-0.12227364473153113;-0.17295530405324716;0.2828195639792085;-0.9200869194146012;0.12627338552663545;-0.6391870321061188;-0.47640700275509873;-0.27129354566099506;-0.157033884018579;-0.17043423870747482;0.403690641186545;0.5446262342490332;-0.49462171401357924;0.1690983919338293;-0.5723917040369961;-0.29628391199319676;0.1655688797424278;0.2768285195703532;0.2742879455509898;0.082791750462471;-0.43594190931282983;0.815813142850417;0.6069802180949453;0.257227028303054;-0.6446449962169152;0.5481965279844393;-0.2274034054409744;0.13818657321946567;-0.47781946182626606;-0.6528691824154749;0.26246709334729384;0.6376189331088102;0.2596433862218537;0.8295326357293308;-0.08005096857421762;-0.28772259986869564;0.10940549682029582;0.020667610580186346;0.2951706132910747;0.0815016264005886;0.2981348961298025;-0.08845677133482446;0.07798763446395872;0.18712593149737872;0.7059933409823835;0.11045524819035896;0.27338139654565013;-0.0669750480339798;0.01961505044422243;-0.14907537466553802;0.11196711374006167;-0.7608075175219285;-0.033107800664713055;-0.17120423995681786;0.404400739144965;0.322305947199534;0.338062579948193;-0.30454171601731417;0.16385772607732507;0.05762168650466894;-0.2108560825416477;0.07661482789008547;0.20843382859637055;-0.25837549463770954;-0.09380641259947395;0.06691161642377794;-0.17956073937017222;0.13837541353035002;-0.03749781518278017;-0.24058272377271234;-0.07160862089767245;0.5067784260106433;-0.3671745845934248;0.22197293573004034;0.062312392350690554;0.20022827679123667;0.600550441491853;-0.13768396126378238;0.21555844539822966;0.04937439910182159;0.25908096384095036;0.1511285175356143;0.05655747007503274;0.6934628480623461;0.3793298468500772;0.06315752559842425;-0.10606501531944679;-0.1531259961582705;0.742940902903547;0.48347692200294345;0.028172099033535458;-0.23507653051082716;-0.04785897038058584;-0.6700325760251381;0.25363830666249504;-0.0850440017467074;0.10327861870450575;0.21875531941405238;-0.6915288137461696;0.7095344495315681;-0.16954769662143443;-0.016463889704071394;-0.07101715950976528;-0.6241705968626698;-0.19502678239112256;-0.15217707473603806;1.0226949765737872;0.08677669829787876;0.29616377192037435;0.24791435648721022;-0.5795968998081078;-0.27970332163996564;-0.023800490469350635;0.03115131813576172;-0.688350856038984;0.08400434667950679;-0.254871087725982;-0.48754554515615767;0.23794357648144687;0.871432662838377;-0.24774088406739442;0.0066564875664933965;-0.014248110148162019;0.09529542485182586;0.44335114401620557;-0.5365250984942501;0.13995116019489004;-0.2701648088708567;0.2629907027339032;-0.29829900963482914;-0.7858388112731971;0.28986621271444213;0.1816657564186307;-0.05103751374805762;0.28206682604009703;-0.049228908315461964;-0.1305847239713226;0.040198821384600014;-0.5064631043235233;-0.007587033821680467;0.433755485830434;0.08754054307893877;0.5552954317531408;0.1429094961461827;-0.16036043766779262;-0.4644556315721053;-0.40771814345088186;-0.12005983058757032;-0.18279437907693696;-0.1565195168420343;-0.15271535131024117;-0.536579370670411;0.5093206659523486;0.3936976009357876;0.11424632855908518;0.0941318618516678;0.40092793850841874;0.00022560834416579523;0.2408828520207836;-0.1725610748536333;0.046334065105986144;0.4184194794051898;-0.08675487026356221;-0.5557970270712547;0.40461231868435255;-0.24662680924433805;-0.6956560308019072;0.21544427077722558;0.2364513554376538;-0.26997292805247464;0.03430978291430353;0.11720548056636418;-0.3315932399544149;-0.6500802908466846;0.15870657216724207;-0.3821470103910133;0.19111822005375312;0.12907057375973183;-0.011097291812851018;-0.3558763635388187;-0.011627641724836602;0.5124401634048643;-0.16749640743371325;-0.25260876800370696;0.5999113445513605;-0.1250412987610985;0.14574005826229458;0.1694021560584362;-0.1741235833960812;0.352162231645194;-0.22552184618003246;0.15015557581820393;0.26593287254427644;-0.02961070601716871;-0.08439354846982361;-0.1814638433162891;0.06126899826512115;-0.2484784925105383;0.26941633211407434;-0.09236274229101904;0.2651155998904179;-0.19673474017982254;-0.017238387867317836;-0.1969846947626222
